0,1,2,3,4,5,6,MAGNITUDE
-0.4728780389733771,0.2078691078747743,-1.349408431758186,-1.619435786896588,0.9119126494590829,0.1560940005418577,-0.4748029547938821,2.8000000000000003
-1.5635659360683287,-0.3809566738472594,1.3502630286117376,0.45904147360034936,-0.6654630666350155,0.4940729135140772,-1.105878730459078,4.133333333333334
0.5399035797576492,1.0911077804578249,0.45037254182176306,0.736171774999941,-0.37335645254351585,0.34712556004789596,0.7116195034566851,3.0
0.6178098581215744,-1.5586082372913268,-1.349408431758186,-1.3423054854969965,1.6129685232786823,0.0017992794023634431,-0.712087446443997,2.8000000000000003
-1.174034544248703,1.3855206713188417,-1.349408431758186,0.736171774999941,-0.022828515633716195,-0.1524954417371308,-0.2274212507331261,3.266666666666667
0.6957161364854995,1.6799335621798586,0.45037254182176306,1.0133020763995326,-0.19809248408861602,1.037778121338961,-0.16178937006394445,3.0
-0.1612529255176767,1.0911077804578249,1.3502630286117376,0.32047632290055356,-0.256513806906916,-0.12310597104389456,0.4642377993959291,3.233333333333333
0.3840910230297991,1.3855206713188417,0.45037254182176306,-0.926610033397609,0.2692780984577835,-1.7615689621918538,2.099986209920116,3.1
-0.3170654822455269,0.2078691078747743,0.45037254182176306,1.2904323777991245,-0.256513806906916,0.19283083890840172,0.5955015607342906,3.033333333333333
-0.4728780389733771,0.2078691078747743,-1.349408431758186,-1.619435786896588,0.3276994212760835,0.08262032380876445,-0.22237264452780375,2.8000000000000003
-0.6286905957012273,1.6799335621798586,-1.349408431758186,-0.3723494305984256,-0.7823057122716155,-0.06432702965742204,-0.6565527781854582,3.3333333333333335
1.085247528305125,1.0911077804578249,1.3502630286117376,0.5976066243001452,0.2692780984577835,-0.22596911847022405,-0.7777193271131768,2.8333333333333335
0.6957161364854995,1.6799335621798586,-1.349408431758186,-0.3723494305984256,-1.4833615860912148,1.6769991089168614,-0.5656778664896702,2.8333333333333335
0.6178098581215744,1.6799335621798586,-0.4495179449682115,1.0133020763995326,0.21085677563948357,0.2148729419283302,-0.5202404106417762,2.733333333333333
-0.005440368789826476,0.2078691078747743,1.3502630286117376,-1.2037403347972007,0.5029633897309833,0.633672899306956,0.63084180417154,4.1
0.6957161364854995,-0.3809566738472594,1.3502630286117376,0.32047632290055356,-0.3149351297252159,0.95695707693256,-1.3330660096985483,3.0666666666666664
0.5399035797576492,1.6799335621798586,-0.4495179449682115,-0.926610033397609,-1.0159910035448152,-0.8651901060481244,0.04015487814891753,3.0
-0.4728780389733771,-0.08654378298624255,0.45037254182176306,1.0133020763995326,-1.5417829089095147,0.1707887358884732,-0.48490016720452506,3.0
0.9294349715772748,1.3855206713188417,0.45037254182176306,1.0133020763995326,0.0940141300028837,1.0083886506457247,-0.4899487734098474,3.033333333333333
0.07246590957409864,-0.6753695647082762,-1.349408431758186,-0.7880448826978131,-0.19809248408861602,-0.7990637969883441,-0.3485877996608429,3.3333333333333335
-0.2391592038816018,-0.6753695647082762,-1.349408431758186,1.0133020763995326,1.0287552950956829,-2.004032095411057,0.6156959855555765,3.3333333333333335
1.0073412499412,-0.3809566738472594,1.3502630286117376,0.32047632290055356,1.1455979407322827,1.6769991089168614,1.4992020714868508,2.7000000000000006
0.22827846630194884,-1.5586082372913268,-1.349408431758186,-1.4808706361967923,0.795070003822483,0.18548347123509396,-0.7322818712652829,3.2000000000000006
-1.5635659360683287,-0.9697824555692931,-0.4495179449682115,0.45904147360034936,-0.7823057122716155,0.8614412971795383,-1.105878730459078,3.8333333333333335
-0.7845031524290775,0.2078691078747743,0.45037254182176306,-1.4808706361967923,0.21085677563948357,0.16344136821516547,-1.252288310413403,3.0
1.0073412499412,-1.26419534643031,-0.4495179449682115,0.04334602150096187,-1.0744123263631151,0.6042834286137198,0.5652099235023601,2.733333333333333
-2.6542538331632803,-0.9697824555692931,-1.349408431758186,-0.09521912919883398,1.6713898460969823,0.714493943713357,0.8125916275631179,3.1
0.8515286932133497,0.5022819987357912,-1.349408431758186,-0.7880448826978131,1.1455979407322827,-0.21862175079691631,1.85260450585936,2.8333333333333335
0.6957161364854995,1.6799335621798586,-1.349408431758186,0.1819111722007577,0.3861207440943834,0.1707887358884732,0.14112700225534852,2.6999999999999997
0.6957161364854995,-0.9697824555692931,-1.349408431758186,-0.09521912919883398,0.0940141300028837,0.20017820658170948,-0.48490016720452506,2.866666666666667
0.5399035797576492,-0.08654378298624255,-0.4495179449682115,-0.09521912919883398,0.2692780984577835,-0.16719017708375156,-0.813059570550428,2.9666666666666663
0.5399035797576492,1.6799335621798586,1.3502630286117376,-0.6494797319980173,0.5029633897309833,1.6329149028770096,1.4386187970229913,2.966666666666667
0.5399035797576492,-1.5586082372913268,-0.4495179449682115,-1.2037403347972007,1.6713898460969823,0.8981781355460875,0.49452943662785787,2.8000000000000003
-1.096128265884778,-1.26419534643031,0.45037254182176306,-0.23378427989862982,-0.43177777536181583,0.03853611776890746,-1.1412189738963292,3.5666666666666664
0.306184744665874,1.3855206713188417,-0.4495179449682115,0.5976066243001452,-1.2496762948180151,0.16344136821516547,-0.530337623052419,3.033333333333333
-1.4856596577044034,1.6799335621798586,0.45037254182176306,-0.6494797319980173,1.5545472004603822,0.4940729135140772,0.2320019139511366,3.3333333333333335
0.22827846630194884,0.5022819987357912,1.3502630286117376,-0.3723494305984256,1.2624405863688826,0.5748939579204783,-0.4293654989459881,3.0333333333333337
-0.8624094307930027,1.3855206713188417,-1.349408431758186,-0.09521912919883398,1.7298111689152822,-0.7549795909484871,-0.45460852997259626,3.133333333333333
-0.4728780389733771,-0.08654378298624255,0.45037254182176306,-0.7880448826978131,0.3861207440943834,0.266304515641495,-0.7373304774706034,3.066666666666667
-1.4077533793404784,-1.26419534643031,1.3502630286117376,-1.4808706361967923,-0.022828515633716195,0.08262032380876445,0.5652099235023601,3.0
-0.08334664715375159,1.0911077804578249,1.3502630286117376,1.567562679198716,-1.366518940454615,2.183967478375201,0.5147238614491455,3.5
0.306184744665874,-0.9697824555692931,-0.4495179449682115,0.45904147360034936,0.853491326640783,0.18548347123509396,1.3679383101484892,3.1999999999999997
-0.8624094307930027,-1.26419534643031,-0.4495179449682115,-0.7880448826978131,-0.37335645254351585,-1.4750216229327937,2.1302778471520467,3.8333333333333335
0.6957161364854995,-0.9697824555692931,1.3502630286117376,-1.4808706361967923,-1.132833649181415,0.0311887500955997,1.605222801798604,2.6666666666666665
0.6957161364854995,1.6799335621798586,-1.349408431758186,-1.4808706361967923,-0.9575696807265153,1.368409666637878,-1.2270452793867965,3.033333333333333
1.0073412499412,-1.26419534643031,-1.349408431758186,-0.5109145812982214,0.0940141300028837,0.2148729419283302,-1.2876285538506542,3.0
0.306184744665874,-0.6753695647082762,-0.4495179449682115,1.1518672270993286,-0.6654630666350155,0.20017820658170948,-0.5757750789003131,2.966666666666667
0.9294349715772748,0.2078691078747743,-1.349408431758186,-0.23378427989862982,0.9119126494590829,1.4639254463908946,-0.5757750789003131,3.1
0.6957161364854995,-0.3809566738472594,1.3502630286117376,-0.7880448826978131,0.21085677563948357,0.41325186910767625,-1.1917050359495456,3.4
-0.4728780389733771,-0.08654378298624255,-0.4495179449682115,-0.23378427989862982,0.21085677563948357,0.1340518975219292,-0.4899487734098474,2.7000000000000006
-1.4856596577044034,-0.3809566738472594,1.3502630286117376,0.8747369256997369,-1.2496762948180151,0.6410202669802637,0.9135637516695488,3.033333333333333
0.306184744665874,-0.08654378298624255,-1.349408431758186,0.8747369256997369,-1.2496762948180151,-0.39495857495633385,0.2673421573883877,2.9333333333333336
0.22827846630194884,-0.08654378298624255,1.3502630286117376,1.2904323777991245,1.3792832320054824,0.47203081049415396,-1.1816078235389027,3.1999999999999997
0.3840910230297991,0.2078691078747743,1.3502630286117376,-0.7880448826978131,-1.6002042317278147,0.5161150165340057,-1.0806356994324697,3.1
0.22827846630194884,1.0911077804578249,-1.349408431758186,1.4289975284989203,0.03559280718458375,-0.2994427952033173,2.019208510634971,3.233333333333333
0.5399035797576492,0.5022819987357912,-1.349408431758186,-0.09521912919883398,0.3861207440943834,-1.8938215803114193,1.6304658328252104,3.4333333333333336
